1797013000000,22600,1797009000000,world,base_link,-0.8304392340734982,-3.1863948211468243,0.049953308247260825,0.004394226903618096,-0.011507272680813007,0.3319005369308679,0.9432339619788774,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.07412241376023641,-0.04656041019005846,-0.011437541855024443,0.03528030488061311,-0.014746722836903696,-0.2161987144351324,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797043000000,22601,1797043000000,world,base_link,-0.8324009257916667,-3.1882925550082377,0.05000644739547675,0.004144938338935895,-0.011807105861219011,0.33000544085319233,0.9438960857767336,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.05734517443333128,-0.06755310111818362,-0.0045709723196622745,-0.01672221592640126,-0.06390687739493758,-0.07618287391537472,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797077000000,22602,1797077000000,world,base_link,-0.834576087338751,-3.1902582947732694,0.04995401924381508,0.004409941284559914,-0.011533147269770864,0.3274863222773703,0.9447752365791363,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.043423788645289146,-0.054820257601523203,-0.0028315266138171837,-0.10541239386085624,0.03522578714151802,-0.08050422536473435,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797111000000,22603,1797111000000,world,base_link,-0.8357570769737648,-3.1913627222517285,0.04995702029279142,0.004100810360083513,-0.011570228693860658,0.3258186185591765,0.945352601394079,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.03790642793086016,-0.021205791411617242,-0.01889396865894513,0.04089890445490564,-0.0477812274375246,-0.20377395632142806,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797145000000,22604,1797145000000,world,base_link,-0.8382668688118,-3.193378029387137,0.04998127889256959,0.0042652331817017155,-0.011654434743775888,0.32498765054435913,0.9456368271859796,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0906854569353047,-0.05521534291561677,0.00014639577600963167,-0.1148190716695117,0.005255855615556148,-0.04060577733959785,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797179000000,22605,1797179000000,world,base_link,-0.8406648286498736,-3.1953885968824816,0.049955919642504426,0.004251462050695174,-0.011528520921727877,0.323254185105819,0.9462323975046308,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.06719785172123058,-0.05288170464136592,-0.006754221848706307,-0.15622116290064908,0.13120078326517626,-0.1092053851296917,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797213000000,22606,1797213000000,world,base_link,-0.8421504817849781,-3.1966161792756083,0.04996495790629768,0.004147483861290615,-0.011448078536358257,0.3227512912254418,0.9464054859772084,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.005703537071536446,-0.027088395992806893,0.0044132934660498346,-0.06377859754665721,-0.05290684746941214,0.0012390336744635688,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797247000000,22607,1797247000000,world,base_link,-0.8425641346437462,-3.1970911993456297,0.04993957699565575,0.004160900841211193,-0.011657159645961075,0.32183791993696403,0.9467138695634635,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0020683365416469535,-0.022281333023050017,0.008113850143977176,-0.04286006852359427,0.09259873031782695,-0.03678446657806431,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797281000000,22608,1797281000000,world,base_link,-0.8433800636023073,-3.1979448503386236,0.04996356970165544,0.004152509953149128,-0.011538125703849628,0.32014547195984117,0.9472890293357893,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,-0.017620794082794676,-0.02934519561400704,0.010159503756505229,-0.12062358262260162,-0.023049076543952406,-0.15219862445015353,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
1797323000000,22609,1797315000000,world,base_link,-0.8432854277079402,-3.197897616979436,0.049964298262186777,0.004242356354030496,-0.011498762276559151,0.3203837884161252,0.9472085351171643,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.019909134412723923,0.030664482820492306,-0.006051099646925376,-0.02046784668087426,0.1902181884786495,0.048512220072065175,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
