Wall time,Step,Value
1656513868.973289,87,0.41432929039001465
1656513869.181123,88,0.3446495532989502
1656513869.3883147,89,0.38316208124160767
1656513869.588111,90,0.3967350721359253
1656513869.8015037,91,0.45818856358528137
1656513870.2112818,93,0.5149850249290466
1656513870.4120803,94,0.5388745069503784
1656513870.6210825,95,0.49461033940315247
1656513870.8219116,96,0.3944700062274933
1656513871.0308976,97,0.39384105801582336
1656513871.2381494,98,0.3995354473590851
1656513871.4445183,99,0.39555981755256653
1656513871.6463935,100,0.4353996217250824
1656513871.8506012,101,0.3798735439777374
1656513872.063393,102,0.38432446122169495
1656513872.2710578,103,0.43065977096557617
1656513872.4812086,104,0.42222142219543457
1656513872.6840265,105,0.4780024588108063
1656513872.888777,106,0.42731600999832153
1656513873.1232264,107,0.34962356090545654
1656513873.448714,108,0.40504199266433716
1656513873.65467,109,0.3600705862045288
1656513873.8638496,110,0.4422879219055176
1656513874.0755439,111,0.39661169052124023
1656513874.2810981,112,0.41231778264045715
1656513874.4898288,113,0.3802802860736847
1656513874.9015646,115,0.3575354218482971
1656513875.1081252,116,0.34993863105773926
1656513875.306678,117,0.3615717589855194
1656513875.5096395,118,0.3705882132053375
1656513875.7146156,119,0.3938467800617218
1656513875.9243064,120,0.34613049030303955
1656513876.1325395,121,0.3425846993923187
1656513876.338792,122,0.33957669138908386
1656513876.543485,123,0.3887757956981659
1656513876.7515671,124,0.25860708951950073
1656513876.9588158,125,0.3179655969142914
1656513877.1711318,126,0.3472907543182373
1656513877.3736162,127,0.3950531780719757
1656513877.5794096,128,0.4063984453678131
1656513877.8109417,129,0.38472259044647217
1656513878.00928,130,0.4233146011829376
1656513878.2332823,131,0.3825068175792694
1656513878.438075,132,0.35305577516555786
1656513878.6422794,133,0.2765927314758301
1656513879.051095,135,0.4087744951248169
1656513879.2595627,136,0.3141075670719147
1656513879.4633193,137,0.4227156639099121
1656513879.6684415,138,0.43463489413261414
1656513879.8714619,139,0.42179322242736816
1656513880.076356,140,0.39085230231285095
1656513880.2898996,141,0.3681384027004242
1656513880.4923873,142,0.3149755895137787
1656513880.7005079,143,0.3573787212371826
1656513880.9071462,144,0.3377474248409271
1656513881.1135297,145,0.3498043417930603
1656513881.335586,146,0.329479455947876
1656513881.533793,147,0.33836954832077026
1656513881.7389324,148,0.32044926285743713
1656513881.9696493,149,0.2523074150085449
1656513882.5019019,151,0.334552139043808
1656513882.9094825,153,0.33120429515838623
1656513883.1129408,154,0.33551841974258423
1656513883.3172376,155,0.338214248418808
1656513883.5252452,156,0.3364744782447815
1656513883.7231736,157,0.3556419014930725
1656513883.926174,158,0.3329963982105255
1656513884.13259,159,0.4222346544265747
1656513884.3401985,160,0.4032871425151825
1656513884.5463266,161,0.4398283362388611
1656513884.7497888,162,0.42221421003341675
1656513884.954224,163,0.359389990568161
1656513885.153704,164,0.38041678071022034
1656513885.3601537,165,0.36558741331100464
1656513885.567623,166,0.3774535655975342
1656513885.7850094,167,0.44202032685279846
1656513886.1901586,169,0.3593423068523407
1656513886.3941123,170,0.5524149537086487
1656513886.596995,171,0.3592069745063782
1656513886.7983894,172,0.3470214903354645
1656513887.000237,173,0.4536704421043396
1656513887.2034369,174,0.28085556626319885
1656513887.4085937,175,0.3205718994140625
1656513887.6135063,176,0.3067622482776642
1656513887.8306782,177,0.29754647612571716
1656513888.0279284,178,0.18516859412193298
1656513888.2490144,179,0.35282009840011597
1656513888.4541626,180,0.26668623089790344
1656513888.6526947,181,0.23596817255020142
1656513888.8576226,182,0.26550623774528503
1656513889.0587955,183,0.2097998857498169
1656513889.2647192,184,0.2711912989616394
1656513889.4623184,185,0.25510480999946594
1656513889.6688654,186,0.3319854736328125
1656513890.2735596,189,0.2255220264196396
1656513895.5577006,214,0.0
1656513897.5773263,224,0.23033450543880463
1656513897.7802546,225,0.35217374563217163
1656513898.1830003,227,0.2862396240234375
1656513898.381376,228,0.33761826157569885
1656513898.5873055,229,0.32090017199516296
1656513898.7917094,230,0.3371240496635437
1656513898.9884655,231,0.3531605005264282
1656513899.1945717,232,0.33156830072402954
1656513899.3944535,233,0.3793584704399109
1656513899.5916955,234,0.517646312713623
1656513899.7954032,235,0.39232999086380005
1656513899.997209,236,0.3631310760974884
1656513900.402429,238,0.40420517325401306
1656513900.6084213,239,0.39591917395591736
1656513900.83208,240,0.4076911211013794
1656513901.0474212,241,0.4133113622665405
1656513901.4197998,242,0.3434155285358429
1656513901.6207373,243,0.34956616163253784
1656513901.8207002,244,0.3940739631652832
1656513902.0217495,245,0.36417463421821594
1656513902.226895,246,0.32783448696136475
1656513902.4268527,247,0.3276923894882202
1656513902.6313188,248,0.5070951581001282
1656513902.8334444,249,0.36071112751960754
1656513903.0374825,250,0.38676559925079346
1656513903.2384393,251,0.4307878911495209
1656513903.437131,252,0.46032190322875977
1656513903.6413968,253,0.3646903336048126
1656513903.8461318,254,0.34804895520210266
1656513904.04596,255,0.44704172015190125
1656513904.2484782,256,0.41397929191589355
1656513904.448231,257,0.3488406240940094
1656513904.6524234,258,0.37756916880607605
1656513904.851433,259,0.3931424915790558
1656513905.0697045,260,0.4138101041316986
1656513905.4580054,261,0.353581964969635
1656513905.6588128,262,0.3575842082500458
1656513906.0617452,264,0.3252003490924835
1656513906.4644442,266,0.2506822645664215
1656513911.3555226,289,0.37380775809288025
1656513914.626061,305,0.13345323503017426
1656513914.8287795,306,0.12058916687965393
1656513915.0290122,307,0.1714911162853241
1656513915.434194,309,0.2679194211959839
1656513915.6353252,310,0.30878496170043945
1656513915.8389459,311,0.27596622705459595
1656513916.2466931,313,0.3356786370277405
1656513916.460637,314,0.3822786808013916
1656513916.6599007,315,0.3518299162387848
1656513917.0734785,317,0.3672308623790741
1656513917.2840855,318,0.3892137110233307
1656513917.4917006,319,0.3686068058013916
1656513917.6943202,320,0.49684301018714905
1656513917.8984227,321,0.42412906885147095
1656513918.0992656,322,0.5039315819740295
1656513918.2966237,323,0.4310086667537689
1656513918.4985654,324,0.32781723141670227
1656513918.7008462,325,0.39561009407043457
1656513918.902671,326,0.3550860583782196
1656513919.1052394,327,0.44894811511039734
1656513919.5094507,329,0.36528217792510986
1656513919.7170231,330,0.34748557209968567
1656513919.9136941,331,0.3228491544723511
1656513920.1169236,332,0.4682130217552185
1656513920.5193303,334,0.3228939175605774
1656513920.7230592,335,0.48773619532585144
1656513920.9238484,336,0.4243161678314209
1656513921.1316564,337,0.5372292995452881
1656513921.3256269,338,0.41401389241218567
1656513921.5327969,339,0.38912609219551086
1656513921.7309122,340,0.4279113709926605
1656513921.935246,341,0.4233637750148773
1656513922.1406333,342,0.381012886762619
1656513922.5384183,344,0.43033289909362793
1656513922.7428613,345,0.4648860991001129
1656513922.9424489,346,0.4264391362667084
1656513923.1450365,347,0.36188945174217224
1656513923.3475742,348,0.3492266833782196
1656513923.7578602,350,0.32661837339401245
1656513923.9672732,351,0.4769878387451172
1656513924.1759858,352,0.38705766201019287
1656513924.383012,353,0.36398574709892273
1656513924.5815654,354,0.4689910113811493
1656513924.786081,355,0.47965899109840393
1656513924.9887602,356,0.4084167182445526
1656513925.1939733,357,0.37630459666252136
1656513925.395693,358,0.3790181577205658
1656513925.5978718,359,0.3116077780723572
1656513925.8000498,360,0.37589704990386963
1656513926.0029864,361,0.3737819194793701
1656513926.2114244,362,0.2780672311782837
1656513926.416383,363,0.29010945558547974
1656513929.8750806,380,0.17175568640232086
1656513930.2765234,382,0.21746791899204254
1656513930.4824493,383,0.2484051138162613
1656513930.6847699,384,0.26957404613494873
1656513930.8851035,385,0.34411439299583435
1656513931.0855625,386,0.31828248500823975
1656513931.291088,387,0.32593563199043274
1656513931.4962397,388,0.3344714641571045
1656513931.9013555,390,0.3816832900047302
1656513932.104681,391,0.4664847254753113
1656513932.5144749,393,0.3712589144706726
1656513932.916911,395,0.37005844712257385
1656513933.1227539,396,0.29611948132514954
1656513933.3256297,397,0.3664163649082184
1656513933.5325973,398,0.2624299228191376
1656513933.73014,399,0.37904876470565796
1656513933.9358423,400,0.3278878629207611
1656513934.1410112,401,0.3289602994918823
1656513934.343451,402,0.3490723669528961
1656513934.542882,403,0.44711706042289734
1656513934.7483888,404,0.48588046431541443
1656513934.9508138,405,0.32400989532470703
1656513935.1568725,406,0.45570915937423706
1656513935.5695803,408,0.4340446889400482
1656513935.7733676,409,0.35981494188308716
1656513935.9709158,410,0.4413059949874878
1656513936.1696486,411,0.3361441195011139
1656513936.374963,412,0.39124172925949097
1656513936.5814095,413,0.33171162009239197
1656513936.784928,414,0.4231647849082947
1656513936.986313,415,0.44952672719955444
1656513937.1848445,416,0.441587895154953
1656513937.3899047,417,0.4964189827442169
1656513937.5919569,418,0.5567968487739563
1656513937.7992687,419,0.4733514189720154
1656513938.226485,421,0.44892916083335876
1656513938.5994437,422,0.4755387604236603
1656513938.8046699,423,0.4127255380153656
1656513939.0077229,424,0.3926750123500824
1656513939.2134535,425,0.4697471261024475
1656513939.4130864,426,0.5279294848442078
1656513939.617088,427,0.4058513343334198
1656513939.8252053,428,0.5227560997009277
1656513940.0289953,429,0.4487927258014679
1656513940.231739,430,0.5332669019699097
1656513940.443514,431,0.41828519105911255
1656513940.645134,432,0.48569023609161377
1656513940.8508751,433,0.4415088891983032
1656513941.0531788,434,0.3780997395515442
1656513941.2514966,435,0.34255921840667725
1656513941.6547642,437,0.30023258924484253
1656513941.8626702,438,0.364786833524704
1656513942.064728,439,0.4032396674156189
1656513942.270394,440,0.4372970759868622
1656513942.4719286,441,0.3967967629432678
1656513942.677736,442,0.4894690215587616
1656513942.886365,443,0.4742937386035919
1656513943.0940068,444,0.45907023549079895
1656513943.3000884,445,0.47830769419670105
1656513943.5027587,446,0.48824775218963623
1656513943.7056494,447,0.48332861065864563
1656513943.9102445,448,0.43433618545532227
1656513944.1131618,449,0.4182775616645813
1656513944.316879,450,0.5244730114936829
1656513944.5097692,451,0.44706860184669495
1656513944.712571,452,0.47096526622772217
1656513944.9165707,453,0.39640799164772034
1656513945.1190102,454,0.41808977723121643
1656513945.3207335,455,0.4476853907108307
1656513945.5297282,456,0.4486074447631836
1656513945.731103,457,0.3496120572090149
1656513945.9328094,458,0.33294299244880676
1656513946.1368175,459,0.3335687816143036
1656513946.3380072,460,0.35136985778808594
1656513946.5458338,461,0.43544140458106995
1656513946.746551,462,0.32841184735298157
1656513946.9504771,463,0.4840816855430603
1656513947.1544743,464,0.4818609654903412
1656513947.3592508,465,0.34460869431495667
1656513947.5594158,466,0.44779834151268005
1656513948.1762538,469,0.4280484616756439
1656513948.3748188,470,0.36923471093177795
1656513948.5749032,471,0.35934439301490784
1656513948.7785337,472,0.34736108779907227
1656513948.9888122,473,0.25834304094314575
1656513949.1982934,474,0.3134712278842926
1656513949.3977315,475,0.3317791521549225
1656513949.6016765,476,0.40222254395484924
1656513949.8079662,477,0.4108215868473053
1656513950.0008225,478,0.18084916472434998
1656513950.4070559,480,0.4026869237422943
1656513950.612718,481,0.30391862988471985
1656513950.8134477,482,0.3895079791545868
1656513951.0143535,483,0.4366574287414551
1656513951.2225392,484,0.47100967168807983
1656513951.4272854,485,0.3980248272418976
1656513951.8303106,487,0.48622164130210876
1656513952.0358346,488,0.37059029936790466
1656513952.2420464,489,0.5116379261016846
1656513952.4427369,490,0.39521461725234985
1656513952.6427062,491,0.44184422492980957
1656513952.847764,492,0.506169855594635
1656513953.045629,493,0.4039188027381897
1656513953.2533267,494,0.5688458681106567
1656513953.4568615,495,0.4797053933143616
1656513953.6659458,496,0.5876543521881104
1656513954.069825,498,0.42122477293014526
1656513954.2742963,499,0.33551225066185
1656513954.478688,500,0.43381041288375854
1656513954.6791995,501,0.33736902475357056
1656513954.8868184,502,0.3658473789691925
1656513955.0899036,503,0.4865992069244385
1656513955.2949245,504,0.338777631521225
1656513956.1186888,508,0.45534735918045044
1656513956.3219326,509,0.48962777853012085
1656513956.530627,510,0.4003385603427887
1656513956.9462361,512,0.367129921913147
1656513957.1484528,513,0.32189786434173584
1656513958.1678214,518,0.3723064363002777
1656513958.368557,519,0.4040320813655853
1656513958.5707605,520,0.44986528158187866
1656513958.9780953,522,0.5146983861923218
1656513959.3851714,524,0.43653038144111633
1656513959.5896745,525,0.4950258135795593
1656513959.7889168,526,0.4833822250366211
1656513959.9934561,527,0.18682873249053955
1656513960.1969018,528,0.31098538637161255
1656513960.3969984,529,0.4373031258583069
1656513960.6033363,530,0.33386608958244324
1656513961.003415,532,0.4009567201137543
1656513961.6101358,535,0.44752633571624756
1656513962.4332702,539,0.0
1656513966.1000817,557,0.46571746468544006
1656513967.7449474,565,0.42522409558296204
1656513968.1563628,567,0.49994638562202454
1656513968.356622,568,0.47411689162254333
1656513969.9856057,576,0.44506585597991943
1656513970.6095831,579,0.5588330626487732
1656513972.6760821,589,0.3580537736415863
1656513973.4956424,593,0.36564797163009644
1656513976.5715399,608,0.3644328713417053
1656513976.7760594,609,0.4462808668613434
1656513976.9826546,610,0.3348560035228729
1656513977.1855562,611,0.32000264525413513
1656513977.3926184,612,0.3484634757041931
1656513977.6032007,613,0.395739883184433
1656513977.8053877,614,0.38333791494369507
1656513978.009225,615,0.34605854749679565
1656513978.2141535,616,0.3101075291633606
1656513978.41556,617,0.0
1656513978.8253858,619,0.2092922031879425
1656513979.0278711,620,0.22998568415641785
1656513980.2540607,626,0.3020954728126526
1656513980.6614108,628,0.39117997884750366
1656513980.8656442,629,0.38240885734558105
1656513981.272563,631,0.430576890707016
1656513981.6864884,633,0.4743809103965759
1656513982.0932827,635,0.4384222626686096
1656513982.2949412,636,0.5477244257926941
1656513982.7013526,638,0.4428519606590271
1656513982.9021716,639,0.32079756259918213
1656513983.3190076,641,0.3579123020172119
1656513983.5301363,642,0.3507116138935089
1656513983.9354033,644,0.3252568542957306
1656513984.1424,645,0.3246959447860718
1656513984.343256,646,0.3238144516944885
1656513985.1589708,650,0.37138527631759644
1656513985.5613542,652,0.3273106515407562
1656513986.1748512,655,0.3691677451133728
1656513986.5782895,657,0.37056735157966614
1656513987.5816672,662,0.3105410933494568
1656513987.790507,663,0.35098105669021606
1656513988.402185,666,0.3470737636089325
1656513988.817406,668,0.38834959268569946
1656513989.022912,669,0.4077865183353424
1656513989.4244936,671,0.4300115704536438
1656513989.6264386,672,0.3765139877796173
1656513995.503789,701,0.0
1656513996.3179197,705,0.3090642988681793
1656513996.51893,706,0.43554842472076416
1656513997.1329029,709,0.34073150157928467
1656513997.3411195,710,0.4322367012500763
1656513997.5386949,711,0.42423102259635925
1656513997.7404897,712,0.42405134439468384
1656513997.9440792,713,0.3637882173061371
1656513998.144381,714,0.3796107769012451
1656513998.3488975,715,0.36991453170776367
1656513998.5510006,716,0.4262554943561554
1656513998.7540417,717,0.42799004912376404
1656513998.9608195,718,0.3924139440059662
1656513999.1705353,719,0.32684582471847534
1656513999.3783743,720,0.43238329887390137
1656513999.5814846,721,0.42190271615982056
1656513999.787571,722,0.5192709565162659
1656513999.991109,723,0.2688310146331787
1656514000.4116488,725,0.36713331937789917
1656514000.6191723,726,0.4353075325489044
1656514000.8173923,727,0.43107059597969055
1656514001.0211458,728,0.49395447969436646
1656514001.228479,729,0.49485573172569275
1656514001.4350314,730,0.5456515550613403
1656514001.6321533,731,0.566009521484375
1656514001.837835,732,0.5146030783653259
1656514002.0450263,733,0.5664183497428894
1656514002.2452955,734,0.515838623046875
1656514002.45688,735,0.40577903389930725
1656514002.6589773,736,0.5210011005401611
1656514003.069928,738,0.4903223216533661
1656514003.272217,739,0.43395963311195374
1656514003.485394,740,0.45571669936180115
1656514003.6869175,741,0.46429988741874695
1656514003.8921413,742,0.4380650818347931
1656514004.0971532,743,0.29677194356918335
1656514004.3012412,744,0.47225022315979004
1656514004.513736,745,0.382541298866272
1656514004.7157521,746,0.44047075510025024
1656514005.1210334,748,0.3644492030143738
1656514005.3288746,749,0.5070927739143372
1656514005.5319872,750,0.5364786386489868
1656514006.5527701,755,0.2612448036670685
1656514007.1606197,758,0.35855069756507874
1656514007.3672254,759,0.4972681701183319
1656514008.1835485,763,0.3088758885860443
1656514008.3883758,764,0.3091781735420227
1656514008.5940702,765,0.3992394506931305
1656514011.2514513,778,0.44554489850997925
1656514011.455063,779,0.3420388400554657
1656514011.8693466,781,0.35602623224258423
1656514012.6849663,785,0.584572970867157
1656514013.3003657,788,0.4845338761806488
1656514014.7198029,795,0.3038768470287323
1656514014.9339058,796,0.25916239619255066
1656514015.5278358,798,0.4396107494831085
1656514015.7380238,799,0.338834673166275
1656514015.9482248,800,0.25887489318847656
1656514016.153114,801,0.3012247681617737
1656514016.3581848,802,0.3702109456062317
1656514016.5637667,803,0.3576900362968445
1656514016.7693422,804,0.43829894065856934
1656514016.9765377,805,0.4716014862060547
1656514017.176262,806,0.3633497953414917
1656514017.3844662,807,0.39975854754447937
1656514017.5924542,808,0.418529212474823
1656514017.7961693,809,0.3780904710292816
1656514018.20722,811,0.4799337089061737
1656514018.4202247,812,0.49829909205436707
1656514018.626321,813,0.541850209236145
1656514018.8385763,814,0.47027525305747986
1656514019.053369,815,0.4784676432609558
1656514019.2527242,816,0.48602136969566345
1656514019.4619784,817,0.49044474959373474
1656514019.672344,818,0.4124946892261505
1656514020.0874262,820,0.2618701159954071
1656514020.2925313,821,0.28572383522987366
1656514020.5001023,822,0.3752634823322296
1656514020.7056246,823,0.48393699526786804
1656514020.916318,824,0.335709810256958
1656514021.1240377,825,0.4206460118293762
1656514021.942026,829,0.3339703679084778
1656514022.3536777,831,0.0
1656514022.9640489,834,0.0
1656514023.786929,838,0.26421278715133667
1656514024.1942968,840,0.12769463658332825
1656514024.397871,841,0.0
1656514024.601161,842,0.0
1656514024.8074565,843,0.24308858811855316
1656514025.0207658,844,0.0
1656514025.2241755,845,0.3699779212474823
1656514025.4399834,846,0.2890852689743042
1656514025.6449182,847,0.27175387740135193
1656514025.8451486,848,0.33217427134513855
1656514026.0502558,849,0.2238103151321411
1656514026.2556596,850,0.1951000988483429
1656514026.462628,851,0.18357883393764496
1656514026.666365,852,0.38538604974746704
1656514026.8763378,853,0.36191844940185547
1656514027.0771687,854,0.4799674153327942
1656514029.3291464,865,0.4765535593032837
1656514029.5478005,866,0.5459679961204529
1656514029.9450076,868,0.5088580846786499
1656514030.3517373,870,0.0
1656514030.7646897,872,0.4536871612071991
1656514030.9733434,873,0.5694403052330017
1656514031.1817613,874,0.5756369233131409
1656514032.1994927,879,0.473293274641037
1656514032.8092165,882,0.45494553446769714
1656514033.4180243,885,0.49465498328208923
1656514033.6239831,886,0.5851490497589111
1656514033.8350253,887,0.5605929493904114
1656514034.03241,888,0.5424020886421204
1656514034.2390146,889,0.26040223240852356
1656514034.445717,890,0.3331412672996521
1656514034.6445322,891,0.34252119064331055
1656514034.85036,892,0.4434696137905121
1656514035.0592272,893,0.3640632629394531
1656514035.2598178,894,0.4030095636844635
1656514035.4629831,895,0.494036465883255
1656514035.6635334,896,0.5037426948547363
1656514035.8770502,897,0.47745004296302795
1656514036.0830657,898,0.27406659722328186
1656514036.2861907,899,0.5597476363182068
1656514036.4872563,900,0.5535212755203247
1656514036.6873765,901,0.4738937318325043
1656514036.8970923,902,0.5458666682243347
1656514037.099297,903,0.49846595525741577
1656514037.304901,904,0.31665000319480896
1656514037.5225818,905,0.3163734972476959
1656514037.7309015,906,0.3046431839466095
1656514038.1433704,908,0.488036185503006
1656514038.3510706,909,0.41527238488197327
1656514038.551763,910,0.49830514192581177
1656514038.7534907,911,0.3116218149662018
1656514038.961767,912,0.31830400228500366
1656514039.1704333,913,0.46894729137420654
1656514039.3755918,914,0.4914293885231018
1656514039.5854433,915,0.2028934806585312
1656514039.782479,916,0.388970285654068
1656514039.9982915,917,0.14896929264068604
1656514040.2033844,918,0.342975378036499
1656514040.4083343,919,0.0
1656514040.6128922,920,0.4013901650905609
1656514040.8136814,921,0.4213787615299225
1656514041.0219796,922,0.40090492367744446
1656514041.225507,923,0.40693399310112
1656514041.4303756,924,0.37824326753616333
1656514041.6357725,925,0.48717036843299866
1656514041.8460248,926,0.44025442004203796
1656514042.4628325,929,0.11411730945110321
1656514042.6684391,930,0.36933088302612305
1656514042.8725097,931,0.42575469613075256
1656514043.0794957,932,0.27640989422798157
1656514043.2987216,933,0.3996701240539551
1656514043.7138283,935,0.324552059173584
1656514043.9179387,936,0.33768337965011597
1656514044.1279924,937,0.3255980312824249
1656514044.3317158,938,0.28894850611686707
1656514044.532477,939,0.3285823464393616
1656514045.1446984,942,0.39997538924217224
1656514045.35188,943,0.3222413957118988
1656514045.5566642,944,0.3875139057636261
1656514045.7598352,945,0.41420644521713257
1656514045.96221,946,0.37946367263793945
1656514046.9815493,951,0.4861290752887726
1656514047.1894872,952,0.35335710644721985
1656514047.392124,953,0.4171461760997772
1656514047.6027203,954,0.23293225467205048
1656514047.8059008,955,0.24185530841350555
1656514048.0178766,956,0.2237604707479477
1656514048.221581,957,0.2955673038959503
1656514048.433938,958,0.2342953234910965
1656514048.6370606,959,0.30795028805732727
1656514048.8432906,960,0.3231520652770996
1656514049.0459907,961,0.340251088142395
1656514049.2472944,962,0.3562701642513275
1656514049.4560285,963,0.3538614809513092
1656514049.655366,964,0.3522642254829407
1656514049.858573,965,0.3483511805534363
1656514050.0586212,966,0.35738709568977356
1656514050.2614586,967,0.4112875461578369
1656514050.4707527,968,0.3360386788845062
1656514050.6789463,969,0.18944990634918213
1656514050.8773124,970,0.31743505597114563
1656514051.281257,972,0.27610328793525696
1656514051.487435,973,0.3035365045070648
1656514051.6927974,974,0.3315157890319824
1656514051.8945408,975,0.33255666494369507
1656514052.0984776,976,0.23325999081134796
1656514052.3071308,977,0.3996051847934723
1656514052.5167253,978,0.4491548538208008
1656514052.7220912,979,0.3939603567123413
1656514052.9249852,980,0.5118216276168823
1656514053.3299356,982,0.4693142771720886
1656514053.957966,985,0.5147416591644287
1656514054.3640535,987,0.30344468355178833
1656514054.765068,989,0.282572865486145
1656514054.9633603,990,0.0
1656514055.5726352,993,0.4859996438026428
1656514056.2005632,996,0.0
1656514056.6121297,998,0.42742085456848145
1656514056.8134978,999,0.38415929675102234
1656514057.014377,1000,0.11162233352661133
1656514057.220502,1001,0.08971866220235825
1656514057.428864,1002,0.10893293470144272
1656514057.6365435,1003,0.2103503942489624
1656514057.8474379,1004,0.20816925168037415
1656514058.0475261,1005,0.24869349598884583
1656514058.25449,1006,0.28379344940185547
1656514058.4614155,1007,0.18174540996551514
1656514058.6809912,1008,0.22439932823181152
1656514058.8905463,1009,0.08669327199459076
1656514059.097802,1010,0.19075869023799896
1656514059.3050265,1011,0.0
1656514059.5102034,1012,0.12623266875743866
1656514059.7207773,1013,0.08863462507724762
1656514060.1359158,1015,0.037868715822696686
1656514060.3392057,1016,0.043247055262327194
1656514060.9555833,1019,0.33011606335639954
1656514061.5709493,1022,0.40428096055984497
1656514061.7808428,1023,0.4016580283641815
1656514062.8057427,1028,0.1613423377275467
1656514066.0176332,1043,0.0
1656514067.0275512,1048,0.2424088716506958
1656514072.107822,1072,0.37380534410476685
1656514072.9161475,1076,0.4878964126110077
1656514073.9317832,1081,0.44282883405685425
1656514074.3376315,1083,0.05579216033220291
1656514074.5402648,1084,0.051545679569244385
1656514074.7463727,1085,0.12348207086324692
1656514074.945175,1086,0.10701443254947662
1656514075.1540532,1087,0.16882210969924927
1656514075.3599148,1088,0.0633874461054802
1656514075.5677247,1089,0.22527466714382172
1656514075.7953315,1090,0.2358979731798172
1656514076.1216497,1091,0.004392888396978378
1656514076.3279266,1092,0.0
1656514076.5321534,1093,0.32671695947647095
1656514076.7346141,1094,0.0
1656514076.9395828,1095,0.4224567711353302
1656514077.1395512,1096,0.5140793919563293
1656514077.3442788,1097,0.0
1656514077.5603697,1098,0.2137022614479065
1656514077.9797342,1100,0.0
1656514078.378034,1102,0.0
1656514079.6003208,1108,0.20229636132717133
1656514079.8067474,1109,0.4121471047401428
1656514080.4183342,1112,0.0
1656514080.626608,1113,0.3917337656021118
1656514080.8403625,1114,0.44763925671577454
1656514081.0498784,1115,0.13781270384788513
1656514081.2572336,1116,0.0
1656514081.4691594,1117,0.0739113986492157
1656514082.2969737,1121,0.36487752199172974
1656514082.5028973,1122,0.34289082884788513
1656514082.712843,1123,0.5019882321357727
1656514082.9229453,1124,0.0
1656514083.3381844,1126,0.23793147504329681
1656514083.5449948,1127,0.0
1656514084.576769,1132,0.20738090574741364
1656514084.7859328,1133,0.2723727822303772
1656514085.6085973,1137,0.43455299735069275
1656514086.0218227,1139,0.39984753727912903
1656514086.2300382,1140,0.2146623134613037
