Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
pole4_Link,-4.69721412910107E-07,-0.109939915546285,1.15000000768985,0,0,0,17.4705880004085,0.0789982514670717,7.64118000909789E-08,-1.75584892070254E-08,4.57076715289374,-6.56908733338842E-08,4.63259918222895,0,0,0,0,0,0,package://site_model/meshes/pole4_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/pole4_Link.STL,,360-1/信号架4-1,Origin_pole4,基准轴1,pole4,fixed,0.000974248361056473,0.150707650139425,0.480970397293368,1.5707963267949,0,0,base_link,0,0,0,,,,,,,,,,,,
camera41_Link,9.38870134235258E-05,-0.00748683225188151,0.0261603846174909,0,0,0,0.911654901683403,0.000311480771844364,-6.27451277672186E-08,-8.81930983645498E-08,0.000287273478591961,2.45126654248811E-06,0.000386441122224447,0,0,0,0,0,0,package://site_model/meshes/camera41_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/camera41_Link.STL,,360-1/相机模块-2/摄像头前背壳-2-1;360-1/相机模块-2/摄像头-新-2;360-1/相机模块-2/摄像头背壳-2-1;360-1/相机模块-2/相机插槽座-3;360-1/相机模块-2/USB转接头-2,Origin_camera41,基准轴1,camera41,fixed,-0.00110365078598126,-0.145715673177097,1.23963835404248,3.14159265358979,0,-3.14159265358979,pole4_Link,0,0,0,,,,,,,,,,,,
camera42_Link,9.38870134234993E-05,0.00748683225188146,-0.0111603846174911,0,0,0,0.911654901683402,0.000311480771844365,6.27451277671494E-08,8.81930983643056E-08,0.000287273478591961,2.45126654248791E-06,0.000386441122224446,0,0,0,0,0,0,package://site_model/meshes/camera42_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/camera42_Link.STL,,360-1/相机模块-1/摄像头背壳-2-1;360-1/相机模块-1/摄像头前背壳-2-1;360-1/相机模块-1/摄像头-新-2;360-1/相机模块-1/相机插槽座-3;360-1/相机模块-1/USB转接头-2,Origin_camera42,基准轴1,camera42,fixed,0.0729564555419943,-0.145715673177097,1.15083705256435,0,-1.5707963267949,0,pole4_Link,0,0,0,,,,,,,,,,,,
camera43_Link,9.38870134235972E-05,-0.00748683225188151,0.0111603846174914,0,0,0,0.911654901683404,0.000311480771844365,-6.27451277672464E-08,-8.81930983646408E-08,0.000287273478591962,2.45126654248787E-06,0.000386441122224447,0,0,0,0,0,0,package://site_model/meshes/camera43_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/camera43_Link.STL,,360-1/相机模块-4/摄像头背壳-2-1;360-1/相机模块-4/摄像头前背壳-2-1;360-1/相机模块-4/摄像头-新-2;360-1/相机模块-4/相机插槽座-3;360-1/相机模块-4/USB转接头-2,Origin_camera43,基准轴1,camera43,fixed,-0.000844845936131017,-0.145715673177097,1.07677694623637,0,0,0,pole4_Link,0,0,0,,,,,,,,,,,,
camera44_Link,9.38870134233882E-05,-0.00748683225188146,0.0111603846174911,0,0,0,0.911654901683403,0.000311480771844365,-6.27451277667146E-08,-8.81930983649667E-08,0.000287273478591961,2.45126654248806E-06,0.000386441122224447,0,0,0,0,0,0,package://site_model/meshes/camera44_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/camera44_Link.STL,,360-1/相机模块-3/摄像头背壳-2-1;360-1/相机模块-3/摄像头前背壳-2-1;360-1/相机模块-3/摄像头-新-2;360-1/相机模块-3/相机插槽座-3;360-1/相机模块-3/USB转接头-2,Origin_camera44,基准轴1,camera44,fixed,-0.0749049522641072,-0.145715673177097,1.1505782477145,0,1.5707963267949,0,pole4_Link,0,0,0,,,,,,,,,,,,
lawn_Link,-0.0313512989012031,0.319458189163071,0.000499999999994939,0,0,0,68.8044575943139,28.5545355088087,-0.892882013287822,2.00810086232142E-13,8.51170019051685,-1.92361723312082E-13,37.0662242319158,0,0,0,0,0,0,package://site_model/meshes/lawn_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/lawn_Link.STL,,草坪-1,Origin_global,基准轴1,lawn,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
building_Link,-0.45445723759382,0.104304696537593,0.101,0,0,0,1275.47328134112,31.5715188871341,-10.2965871474816,2.8131782715272E-16,39.3601926458728,1.66449812598346E-15,62.4285563240661,0,0,0,0,0,0,package://site_model/meshes/building_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://site_model/meshes/building_Link.STL,,信标-1,Origin_global,基准轴1,building,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
parking_Link,-0.0149999999999997,-4,0.000500000000000245,0,0,0,15.27552,0.33109816896,1.32176365685854E-17,5.63785129692454E-20,0.29329125696,2.02747664153217E-17,0.62438688,0,0,0,0,0,0,package://site_model/meshes/parking_Link.STL,0.694117647058824,0.0980392156862745,0.0980392156862745,1,0,0,0,0,0,0,package://site_model/meshes/parking_Link.STL,,停车位-1,Origin_global,基准轴1,parking,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
pillar_Link,0.0533893143143419,1.69515720636176,0.188421452183391,0,0,0,640.460641155592,8.47049489803466,-7.30074358146642E-15,1.53768379511772E-15,35.6601185511319,1.45876601901093E-15,30.5768288553375,0,0,0,0,0,0,package://site_model/meshes/pillar_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/pillar_Link.STL,,高架立柱-1,Origin_global,基准轴1,pillar,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
line_Link,0.00555524872189029,-0.132180925526798,0.00116194158153285,0,0,0,8.5548334781801,2.55465660777969,0.812211770854042,8.07413016316196E-14,2.15016858974356,-1.47282042661877E-13,4.70482377169667,0,0,0,0,0,0,package://site_model/meshes/line_Link.STL,1,1,1,1,0,0,0,0,0,0,package://site_model/meshes/line_Link.STL,,标线-1,Origin_global,基准轴1,line,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
gaojia_Link,-0.34148703659651,1.39207161650155,0.323292217386138,0,0,0,801.270626158013,1021.72848880149,-221.690027226271,5.86208062155243,855.33942074013,-63.887465893978,1860.13911487618,0,0,0,0,0,0,package://site_model/meshes/gaojia_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/gaojia_Link.STL,,高架路面-1,Origin_global,基准轴1,gaojia,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
bar_Link,-0.335525576154705,1.31122828093698,0.486446653926438,0,0,0,401.528011312097,563.413412645301,-112.156281175934,3.4480014322543,444.649539058782,-40.2090756693902,990.6623325713,0,0,0,0,0,0,package://site_model/meshes/bar_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/bar_Link.STL,,高架护栏-1,Origin_global,基准轴1,bar,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
redlight_Link,-0.059891541318868,0.256513753541913,0.420081117589436,0,0,0,1.06410455566067,0.000175911112143447,-2.20140715777242E-20,5.95716774364587E-24,0.000133062837916277,5.26509743343168E-21,0.000218759386370617,0,0,0,0,0,0,package://site_model/meshes/redlight_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/redlight_Link.STL,,相机组件-1/信号灯总成-1/信号灯-小红-1;相机组件-15/信号灯总成-1/信号灯-小红-1;相机组件-2/信号灯总成-1/信号灯-小红-1;相机组件-16/信号灯总成-1/信号灯-小红-1;相机组件-14/信号灯总成-1/信号灯-小红-1;相机组件-13/信号灯总成-1/信号灯-小红-1,Origin_global,基准轴1,redlight,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
greenlight_Link,-0.059891541318868,0.256513753541913,0.385081117589436,0,0,0,1.06410455566067,0.000175911112143447,-2.44018189138573E-20,-3.36001645553455E-23,0.000133062837916277,5.28454803836779E-21,0.000218759386370617,0,0,0,0,0,0,package://site_model/meshes/greenlight_Link.STL,0.529411764705882,0.549019607843137,0.549019607843137,1,0,0,0,0,0,0,package://site_model/meshes/greenlight_Link.STL,,相机组件-13/信号灯总成-1/信号灯-小绿-1;相机组件-2/信号灯总成-1/信号灯-小绿-1;相机组件-1/信号灯总成-1/信号灯-小绿-1;相机组件-15/信号灯总成-1/信号灯-小绿-1;相机组件-16/信号灯总成-1/信号灯-小绿-1;相机组件-14/信号灯总成-1/信号灯-小绿-1,Origin_global,基准轴1,greenlight,fixed,0,0,0,0,0,0,base_link,0,0,0,,,,,,,,,,,,
